customer_id,join_date,province,age_group,gender,loyalty_tier,preferred_channel
C01701,2024-04-15,Free State,18-25,Male,Bronze,In-store
C01702,2023-03-21,KwaZulu-Natal,26-35,Prefer not to say,Bronze,Drive-thru
C01703,2023-11-17,Western Cape,18-25,Female,Bronze,App
C01704,2024-08-12,KwaZulu-Natal,26-35,Male,Bronze,In-store
C01705,2024-03-15,KwaZulu-Natal,18-25,Female,Bronze,In-store
C01706,2024-08-10,Gauteng,36-50,Female,Gold,Drive-thru
C01707,2024-02-19,Eastern Cape,50+,Female,Bronze,Drive-thru
C01708,2024-12-27,Gauteng,50+,Male,Bronze,App
C01709,2024-10-17,Eastern Cape,26-35,Female,Bronze,In-store
C01710,2024-03-03,Eastern Cape,26-35,Female,Bronze,App
C01711,2023-10-24,Gauteng,36-50,Female,Bronze,App
C01712,2023-04-28,Gauteng,18-25,Male,Silver,Drive-thru
C01713,2024-02-19,Limpopo,36-50,Female,Bronze,In-store
C01714,2023-01-22,KwaZulu-Natal,26-35,Male,Silver,App
C01715,2023-11-29,Gauteng,18-25,Female,Bronze,In-store
C01716,2023-06-25,Northern Cape,26-35,Male,Bronze,In-store
C01717,2024-09-24,Gauteng,18-25,Male,Bronze,In-store
C01718,2024-04-16,Eastern Cape,36-50,Female,Bronze,Drive-thru
C01719,2024-12-07,Northern Cape,26-35,Male,Bronze,In-store
C01720,2024-01-06,Gauteng,26-35,Female,Bronze,In-store
C01721,2023-04-01,Gauteng,18-25,Female,Bronze,In-store
C01722,2024-03-23,Gauteng,36-50,Male,Silver,Drive-thru
C01723,2023-04-19,Western Cape,26-35,Male,Bronze,App
C01724,2023-09-07,Gauteng,26-35,Female,Silver,In-store
C01725,2024-03-22,Eastern Cape,26-35,Male,Bronze,In-store
C01726,2024-08-26,Gauteng,26-35,Female,Silver,App
C01727,2024-02-15,KwaZulu-Natal,18-25,Female,Bronze,In-store
C01728,2024-06-20,Northern Cape,36-50,Female,Bronze,In-store
C01729,2023-03-22,Mpumalanga,18-25,Female,Gold,App
C01730,2024-02-10,Eastern Cape,18-25,Male,Bronze,In-store
C01731,2023-11-14,Western Cape,36-50,Female,Bronze,Drive-thru
C01732,2023-12-14,Eastern Cape,18-25,Prefer not to say,Bronze,In-store
C01733,2023-08-15,KwaZulu-Natal,26-35,Female,Bronze,In-store
C01734,2023-12-08,KwaZulu-Natal,26-35,Prefer not to say,Gold,In-store
C01735,2023-06-22,Gauteng,26-35,Female,Silver,App
C01736,2023-03-20,North West,36-50,Male,Silver,In-store
C01737,2024-06-06,KwaZulu-Natal,36-50,Male,Gold,App
C01738,2024-10-10,Gauteng,36-50,Female,Bronze,In-store
C01739,2023-04-27,Western Cape,36-50,Male,Bronze,In-store
C01740,2024-06-27,KwaZulu-Natal,26-35,Male,Silver,Drive-thru
C01741,2024-06-06,Mpumalanga,26-35,Male,Bronze,Drive-thru
C01742,2023-07-18,Limpopo,26-35,Male,Bronze,App
C01743,2023-12-24,Limpopo,26-35,Male,Bronze,Drive-thru
C01744,2023-12-26,Gauteng,50+,Female,Gold,In-store
C01745,2024-10-22,KwaZulu-Natal,36-50,Male,Bronze,In-store
C01746,2023-06-01,KwaZulu-Natal,18-25,Prefer not to say,Silver,In-store
C01747,2023-08-30,Gauteng,18-25,Male,Bronze,Drive-thru
C01748,2023-04-16,Gauteng,18-25,Male,Bronze,App
C01749,2023-05-30,Limpopo,18-25,Male,Silver,In-store
C01750,2023-09-20,Gauteng,18-25,Male,Gold,In-store
C01751,2023-07-22,KwaZulu-Natal,26-35,Male,Bronze,In-store
C01752,2023-06-27,Gauteng,36-50,Female,Bronze,In-store
C01753,2024-09-08,Gauteng,36-50,Female,Bronze,App
C01754,2023-06-06,Gauteng,18-25,Male,Silver,In-store
C01755,2024-11-02,Free State,26-35,Male,Bronze,In-store
C01756,2023-03-19,Mpumalanga,26-35,Male,Bronze,In-store
C01757,2023-07-01,Free State,36-50,Female,Silver,App
C01758,2024-10-05,KwaZulu-Natal,36-50,Female,Bronze,App
C01759,2024-05-20,Gauteng,50+,Male,Bronze,In-store
C01760,2024-04-20,KwaZulu-Natal,26-35,Male,Silver,App
C01761,2024-07-31,KwaZulu-Natal,36-50,Female,Gold,In-store
C01762,2024-08-16,Mpumalanga,18-25,Male,Gold,In-store
C01763,2024-04-04,Gauteng,26-35,Female,Bronze,Drive-thru
C01764,2024-11-28,KwaZulu-Natal,18-25,Male,Gold,In-store
C01765,2024-08-01,Gauteng,26-35,Female,Silver,In-store
C01766,2024-10-20,Western Cape,36-50,Prefer not to say,Bronze,Drive-thru
C01767,2024-10-12,Limpopo,26-35,Prefer not to say,Silver,In-store
C01768,2024-10-01,KwaZulu-Natal,18-25,Female,Bronze,In-store
C01769,2023-11-27,Western Cape,18-25,Male,Silver,Drive-thru
C01770,2024-10-04,KwaZulu-Natal,18-25,Female,Silver,In-store
C01771,2023-11-20,KwaZulu-Natal,18-25,Male,Silver,App
C01772,2023-06-04,Limpopo,18-25,Prefer not to say,Bronze,In-store
C01773,2024-03-26,North West,18-25,Female,Silver,App
C01774,2023-03-11,Free State,18-25,Male,Bronze,App
C01775,2024-04-25,Limpopo,50+,Male,Gold,In-store
C01776,2024-03-28,Western Cape,26-35,Female,Silver,App
C01777,2024-10-08,Eastern Cape,18-25,Prefer not to say,Bronze,Drive-thru
C01778,2023-11-07,KwaZulu-Natal,26-35,Female,Bronze,In-store
C01779,2023-10-09,Gauteng,36-50,Male,Silver,Drive-thru
C01780,2024-08-28,Mpumalanga,36-50,Male,Bronze,In-store
C01781,2023-02-27,Gauteng,26-35,Male,Silver,In-store
C01782,2023-12-27,North West,26-35,Female,Bronze,Drive-thru
C01783,2024-06-03,KwaZulu-Natal,36-50,Prefer not to say,Silver,App
C01784,2023-03-17,Eastern Cape,36-50,Female,Bronze,In-store
C01785,2023-11-14,Eastern Cape,36-50,Female,Bronze,App
C01786,2024-04-17,North West,36-50,Female,Gold,In-store
C01787,2024-04-07,Eastern Cape,36-50,Female,Silver,App
C01788,2023-02-08,Eastern Cape,26-35,Female,Bronze,App
C01789,2023-02-28,Gauteng,26-35,Female,Gold,Drive-thru
C01790,2024-01-13,KwaZulu-Natal,36-50,Male,Bronze,In-store
C01791,2023-10-21,Gauteng,36-50,Female,Silver,In-store
C01792,2023-03-20,Limpopo,18-25,Male,Bronze,In-store
C01793,2024-10-22,KwaZulu-Natal,50+,Male,Bronze,In-store
C01794,2023-04-03,Eastern Cape,18-25,Female,Bronze,Drive-thru
C01795,2024-09-21,Gauteng,26-35,Female,Bronze,Drive-thru
C01796,2024-08-31,Gauteng,36-50,Female,Silver,App
C01797,2024-06-03,Limpopo,18-25,Male,Silver,App
C01798,2024-01-29,Gauteng,26-35,Female,Bronze,Drive-thru
C01799,2024-04-18,Gauteng,18-25,Female,Bronze,In-store
C01800,2024-08-17,Gauteng,26-35,Male,Silver,In-store
C01801,2024-07-21,Free State,18-25,Female,Bronze,In-store
C01802,2023-02-12,Limpopo,26-35,Male,Bronze,Drive-thru
C01803,2024-04-05,Western Cape,26-35,Female,Bronze,App
C01804,2024-08-08,Western Cape,50+,Female,Bronze,App
C01805,2024-10-29,Western Cape,50+,Male,Bronze,In-store
C01806,2023-07-12,Limpopo,18-25,Male,Silver,App
C01807,2023-11-26,Eastern Cape,36-50,Male,Bronze,Drive-thru
C01808,2024-09-11,Gauteng,18-25,Male,Silver,In-store
C01809,2024-05-02,Gauteng,18-25,Male,Bronze,App
C01810,2024-05-28,Gauteng,18-25,Male,Bronze,In-store
C01811,2023-06-04,Eastern Cape,50+,Male,Bronze,App
C01812,2023-03-05,Limpopo,50+,Male,Silver,App
C01813,2024-04-06,Western Cape,18-25,Male,Bronze,In-store
C01814,2023-04-16,Gauteng,18-25,Male,Bronze,In-store
C01815,2023-12-18,Gauteng,18-25,Female,Silver,In-store
C01816,2023-03-28,Free State,26-35,Female,Bronze,Drive-thru
C01817,2024-05-31,Western Cape,26-35,Male,Silver,Drive-thru
C01818,2024-10-23,Limpopo,18-25,Female,Gold,App
C01819,2023-06-26,Eastern Cape,36-50,Prefer not to say,Bronze,In-store
C01820,2023-02-10,KwaZulu-Natal,26-35,Female,Bronze,App
C01821,2023-09-11,Gauteng,50+,Male,Bronze,App
C01822,2024-12-25,Gauteng,36-50,Female,Silver,In-store
C01823,2024-03-24,Eastern Cape,26-35,Male,Bronze,In-store
C01824,2024-03-25,Limpopo,36-50,Male,Silver,Drive-thru
C01825,2024-06-20,Eastern Cape,36-50,Male,Silver,App
C01826,2024-06-19,KwaZulu-Natal,26-35,Male,Bronze,Drive-thru
C01827,2024-09-16,Gauteng,26-35,Female,Silver,In-store
C01828,2023-06-12,Free State,50+,Female,Bronze,App
C01829,2024-01-08,Limpopo,18-25,Female,Bronze,App
C01830,2024-01-17,Western Cape,18-25,Male,Silver,In-store
C01831,2023-10-17,Free State,26-35,Male,Bronze,Drive-thru
C01832,2024-02-01,Eastern Cape,36-50,Male,Bronze,Drive-thru
C01833,2024-02-23,Eastern Cape,36-50,Male,Silver,Drive-thru
C01834,2023-12-13,Limpopo,50+,Prefer not to say,Silver,App
C01835,2024-11-26,Mpumalanga,26-35,Female,Bronze,App
C01836,2024-09-04,Eastern Cape,18-25,Prefer not to say,Silver,App
C01837,2023-02-23,Gauteng,26-35,Female,Bronze,Drive-thru
C01838,2024-10-08,Western Cape,36-50,Male,Silver,App
C01839,2024-10-24,North West,18-25,Male,Silver,In-store
C01840,2023-12-09,Gauteng,18-25,Female,Bronze,App
C01841,2023-03-09,Western Cape,18-25,Male,Bronze,Drive-thru
C01842,2023-12-04,KwaZulu-Natal,26-35,Female,Silver,In-store
C01843,2023-04-07,KwaZulu-Natal,50+,Female,Silver,App
C01844,2024-07-25,Eastern Cape,36-50,Male,Bronze,In-store
C01845,2024-11-25,Free State,50+,Female,Bronze,Drive-thru
C01846,2024-01-31,Gauteng,18-25,Female,Bronze,App
C01847,2023-10-18,Gauteng,50+,Male,Bronze,App
C01848,2023-09-16,Gauteng,36-50,Female,Silver,App
C01849,2024-11-03,North West,26-35,Male,Bronze,Drive-thru
C01850,2024-09-09,Eastern Cape,50+,Female,Silver,Drive-thru
C01851,2023-06-03,Western Cape,26-35,Male,Gold,Drive-thru
C01852,2023-12-08,Mpumalanga,50+,Male,Gold,In-store
C01853,2023-03-25,Mpumalanga,50+,Female,Bronze,In-store
C01854,2024-08-19,Mpumalanga,36-50,Male,Silver,Drive-thru
C01855,2024-11-10,North West,26-35,Female,Gold,Drive-thru
C01856,2023-05-25,Gauteng,18-25,Female,Bronze,In-store
C01857,2023-12-25,Limpopo,26-35,Male,Bronze,In-store
C01858,2023-11-14,KwaZulu-Natal,26-35,Female,Gold,In-store
C01859,2024-11-02,Mpumalanga,36-50,Female,Bronze,In-store
C01860,2024-12-16,Limpopo,36-50,Male,Gold,App
C01861,2024-11-09,Limpopo,50+,Female,Bronze,In-store
C01862,2024-02-06,Eastern Cape,18-25,Female,Bronze,In-store
C01863,2023-05-13,Gauteng,36-50,Female,Bronze,Drive-thru
C01864,2024-09-01,KwaZulu-Natal,50+,Female,Bronze,In-store
C01865,2024-12-26,Northern Cape,36-50,Female,Bronze,App
C01866,2023-03-28,Free State,18-25,Prefer not to say,Bronze,In-store
C01867,2023-11-14,Gauteng,18-25,Female,Bronze,App
C01868,2024-07-26,Gauteng,18-25,Male,Bronze,In-store
C01869,2024-01-21,Gauteng,36-50,Female,Bronze,In-store
C01870,2024-10-20,Limpopo,36-50,Male,Silver,In-store
C01871,2023-12-03,Mpumalanga,50+,Female,Bronze,Drive-thru
C01872,2023-05-11,Gauteng,26-35,Female,Silver,App
C01873,2024-11-17,KwaZulu-Natal,26-35,Female,Silver,In-store
C01874,2024-12-20,Mpumalanga,36-50,Male,Bronze,Drive-thru
C01875,2024-12-02,Limpopo,36-50,Female,Bronze,In-store
C01876,2024-06-23,KwaZulu-Natal,50+,Male,Gold,Drive-thru
C01877,2023-04-06,Eastern Cape,36-50,Female,Silver,In-store
C01878,2024-10-23,KwaZulu-Natal,26-35,Female,Bronze,App
C01879,2024-11-17,Western Cape,36-50,Prefer not to say,Silver,In-store
C01880,2024-03-09,KwaZulu-Natal,36-50,Male,Bronze,App
C01881,2024-06-04,Eastern Cape,26-35,Female,Bronze,App
C01882,2024-01-06,North West,18-25,Female,Bronze,In-store
C01883,2023-01-19,Eastern Cape,18-25,Female,Bronze,In-store
C01884,2024-01-07,Limpopo,18-25,Female,Gold,Drive-thru
C01885,2023-11-13,Gauteng,36-50,Male,Silver,Drive-thru
C01886,2023-07-04,KwaZulu-Natal,18-25,Male,Silver,App
C01887,2023-08-08,Gauteng,18-25,Female,Bronze,App
C01888,2023-12-16,Gauteng,26-35,Female,Bronze,App
C01889,2024-05-12,Limpopo,26-35,Female,Bronze,In-store
C01890,2023-07-16,Northern Cape,26-35,Male,Bronze,Drive-thru
C01891,2023-08-20,Gauteng,36-50,Female,Bronze,In-store
C01892,2023-05-21,KwaZulu-Natal,18-25,Male,Bronze,App
C01893,2023-06-08,Mpumalanga,18-25,Prefer not to say,Bronze,App
C01894,2023-03-21,Gauteng,26-35,Female,Gold,App
C01895,2023-10-30,KwaZulu-Natal,26-35,Female,Gold,Drive-thru
C01896,2023-04-14,Limpopo,26-35,Female,Bronze,In-store
C01897,2024-06-03,Eastern Cape,18-25,Male,Silver,App
C01898,2024-07-06,Gauteng,50+,Male,Bronze,App
C01899,2024-06-23,Western Cape,36-50,Male,Bronze,In-store
C01900,2023-02-08,Limpopo,18-25,Male,Gold,In-store
C01901,2024-11-08,KwaZulu-Natal,18-25,Female,Silver,Drive-thru
C01902,2023-12-11,Gauteng,50+,Male,Bronze,In-store
C01903,2024-09-24,Limpopo,36-50,Female,Bronze,App
C01904,2023-05-15,Gauteng,26-35,Male,Gold,App
C01905,2024-09-03,Limpopo,36-50,Female,Bronze,App
C01906,2024-01-21,Gauteng,36-50,Female,Bronze,Drive-thru
C01907,2023-06-07,Free State,36-50,Male,Gold,In-store
C01908,2023-06-16,Western Cape,26-35,Male,Bronze,App
C01909,2023-07-05,Western Cape,26-35,Male,Bronze,In-store
C01910,2024-12-10,Gauteng,18-25,Female,Bronze,In-store
C01911,2024-10-01,Western Cape,50+,Female,Silver,Drive-thru
C01912,2023-06-19,North West,36-50,Male,Silver,In-store
C01913,2024-03-24,Northern Cape,18-25,Female,Bronze,In-store
C01914,2023-02-14,Western Cape,50+,Male,Bronze,App
C01915,2024-02-25,KwaZulu-Natal,50+,Female,Bronze,In-store
C01916,2024-01-09,Limpopo,50+,Male,Bronze,App
C01917,2024-11-23,North West,36-50,Female,Bronze,Drive-thru
C01918,2023-09-01,Eastern Cape,50+,Female,Bronze,In-store
C01919,2024-03-30,KwaZulu-Natal,18-25,Female,Bronze,In-store
C01920,2024-09-17,KwaZulu-Natal,36-50,Male,Gold,In-store
C01921,2023-10-19,Eastern Cape,36-50,Male,Bronze,In-store
C01922,2024-04-04,Gauteng,18-25,Female,Bronze,In-store
C01923,2023-08-28,Eastern Cape,18-25,Female,Bronze,Drive-thru
C01924,2024-06-30,Western Cape,50+,Male,Silver,App
C01925,2023-09-02,Limpopo,26-35,Female,Bronze,In-store
C01926,2023-11-13,Gauteng,36-50,Male,Bronze,Drive-thru
C01927,2024-04-25,Eastern Cape,18-25,Male,Silver,In-store
C01928,2023-07-18,KwaZulu-Natal,18-25,Female,Gold,App
C01929,2024-01-12,Eastern Cape,26-35,Female,Silver,In-store
C01930,2024-11-25,Gauteng,18-25,Male,Bronze,In-store
C01931,2024-08-07,KwaZulu-Natal,36-50,Female,Bronze,App
C01932,2024-03-27,KwaZulu-Natal,26-35,Female,Silver,App
C01933,2024-04-17,KwaZulu-Natal,18-25,Male,Bronze,App
C01934,2023-10-16,Eastern Cape,18-25,Female,Bronze,In-store
C01935,2024-01-27,Eastern Cape,26-35,Female,Gold,In-store
C01936,2024-05-29,Mpumalanga,18-25,Male,Silver,App
C01937,2024-06-24,Western Cape,36-50,Female,Silver,Drive-thru
C01938,2024-03-04,Mpumalanga,26-35,Male,Silver,In-store
C01939,2023-06-15,KwaZulu-Natal,18-25,Female,Silver,In-store
C01940,2023-07-24,Gauteng,26-35,Female,Silver,App
C01941,2024-09-11,Gauteng,18-25,Male,Bronze,App
C01942,2023-05-22,Western Cape,18-25,Female,Gold,App
C01943,2023-09-14,Limpopo,18-25,Female,Bronze,App
C01944,2023-02-23,Limpopo,36-50,Male,Bronze,Drive-thru
C01945,2024-10-18,Limpopo,50+,Female,Bronze,In-store
C01946,2024-05-07,KwaZulu-Natal,36-50,Male,Bronze,App
C01947,2024-01-16,KwaZulu-Natal,26-35,Female,Bronze,App
C01948,2024-07-21,Gauteng,26-35,Female,Bronze,App
C01949,2023-04-16,Western Cape,26-35,Female,Bronze,In-store
C01950,2024-12-29,KwaZulu-Natal,36-50,Female,Bronze,App
C01951,2024-06-12,Gauteng,50+,Female,Bronze,App
C01952,2023-05-08,Gauteng,18-25,Female,Bronze,App
C01953,2023-10-19,Eastern Cape,18-25,Female,Bronze,In-store
C01954,2023-03-27,Limpopo,36-50,Female,Silver,App
C01955,2023-06-14,Northern Cape,36-50,Female,Bronze,Drive-thru
C01956,2023-10-07,Free State,36-50,Male,Bronze,Drive-thru
C01957,2024-04-05,Eastern Cape,36-50,Female,Bronze,App
C01958,2024-06-09,KwaZulu-Natal,50+,Female,Silver,App
C01959,2023-05-31,Eastern Cape,26-35,Female,Silver,In-store
C01960,2024-03-23,Limpopo,50+,Prefer not to say,Bronze,App
C01961,2023-04-04,Gauteng,50+,Male,Silver,In-store
C01962,2023-08-16,KwaZulu-Natal,36-50,Male,Silver,Drive-thru
C01963,2024-04-06,Mpumalanga,26-35,Male,Silver,In-store
C01964,2023-12-24,KwaZulu-Natal,18-25,Female,Bronze,App
C01965,2023-01-28,KwaZulu-Natal,26-35,Female,Silver,Drive-thru
C01966,2024-02-29,Eastern Cape,26-35,Prefer not to say,Bronze,Drive-thru
C01967,2023-02-24,Gauteng,36-50,Male,Silver,App
C01968,2024-02-10,Western Cape,18-25,Female,Silver,App
C01969,2024-05-29,Western Cape,26-35,Female,Silver,App
C01970,2024-01-18,Gauteng,36-50,Female,Bronze,In-store
C01971,2023-08-30,Gauteng,18-25,Male,Silver,In-store
C01972,2024-01-31,Mpumalanga,26-35,Female,Bronze,In-store
C01973,2023-03-25,Western Cape,26-35,Prefer not to say,Bronze,In-store
C01974,2024-01-19,KwaZulu-Natal,36-50,Prefer not to say,Bronze,Drive-thru
C01975,2023-08-18,Western Cape,18-25,Female,Silver,In-store
C01976,2023-01-29,Free State,36-50,Female,Bronze,App
C01977,2023-11-23,Gauteng,26-35,Male,Bronze,In-store
C01978,2023-04-12,KwaZulu-Natal,50+,Male,Bronze,Drive-thru
C01979,2024-10-27,North West,26-35,Female,Silver,In-store
C01980,2023-12-10,Mpumalanga,26-35,Male,Silver,In-store
C01981,2023-05-30,Gauteng,18-25,Male,Silver,In-store
C01982,2023-05-21,Mpumalanga,18-25,Male,Bronze,Drive-thru
C01983,2023-02-09,KwaZulu-Natal,26-35,Female,Gold,In-store
C01984,2023-10-21,KwaZulu-Natal,18-25,Female,Silver,Drive-thru
C01985,2024-04-28,Gauteng,26-35,Male,Silver,App
C01986,2024-12-13,Gauteng,26-35,Female,Silver,In-store
C01987,2023-05-23,Limpopo,26-35,Female,Gold,In-store
C01988,2024-12-23,KwaZulu-Natal,18-25,Male,Silver,App
C01989,2024-04-25,KwaZulu-Natal,36-50,Male,Bronze,In-store
C01990,2024-04-04,Limpopo,50+,Female,Bronze,Drive-thru
C01991,2024-09-22,Limpopo,18-25,Female,Silver,In-store
C01992,2023-01-06,Gauteng,18-25,Male,Bronze,App
C01993,2023-03-23,Eastern Cape,50+,Male,Silver,App
C01994,2023-01-20,Gauteng,18-25,Male,Bronze,App
C01995,2023-09-20,Limpopo,50+,Male,Bronze,In-store
C01996,2023-08-09,Eastern Cape,18-25,Male,Bronze,Drive-thru
C01997,2023-06-03,Free State,36-50,Female,Silver,App
C01998,2024-07-15,Gauteng,26-35,Female,Silver,App
C01999,2024-09-15,Gauteng,50+,Female,Bronze,App
C02000,2024-06-24,Western Cape,26-35,Male,Bronze,App
C02001,2024-03-09,Western Cape,36-50,Female,Bronze,Drive-thru
C02002,2023-04-24,Gauteng,18-25,Male,Bronze,Drive-thru
C02003,2023-10-23,North West,18-25,Female,Bronze,In-store
C02004,2023-09-01,Gauteng,36-50,Female,Silver,In-store
C02005,2023-11-05,Western Cape,26-35,Female,Gold,Drive-thru
C02006,2023-05-05,Limpopo,50+,Female,Bronze,In-store
C02007,2023-02-18,KwaZulu-Natal,26-35,Female,Bronze,Drive-thru
C02008,2023-09-02,Limpopo,36-50,Female,Silver,App
C02009,2024-03-05,Gauteng,26-35,Female,Gold,In-store
C02010,2024-10-16,KwaZulu-Natal,50+,Female,Gold,In-store
C02011,2024-09-29,Gauteng,50+,Prefer not to say,Bronze,App
C02012,2024-04-13,Gauteng,26-35,Female,Bronze,Drive-thru
C02013,2023-03-06,North West,50+,Female,Bronze,In-store
C02014,2023-04-24,Gauteng,36-50,Male,Silver,In-store
C02015,2024-05-26,KwaZulu-Natal,18-25,Male,Silver,Drive-thru
C02016,2024-09-03,KwaZulu-Natal,36-50,Female,Bronze,In-store
C02017,2024-07-02,Western Cape,18-25,Female,Silver,App
C02018,2023-01-17,North West,36-50,Male,Bronze,App
C02019,2024-10-09,Gauteng,18-25,Prefer not to say,Gold,In-store
C02020,2024-06-11,Eastern Cape,18-25,Male,Bronze,In-store
C02021,2024-08-11,Free State,26-35,Female,Bronze,In-store
C02022,2023-09-05,KwaZulu-Natal,26-35,Male,Bronze,In-store
C02023,2023-05-28,Free State,36-50,Female,Bronze,App
C02024,2023-10-26,Gauteng,50+,Female,Silver,App
C02025,2024-03-15,KwaZulu-Natal,26-35,Male,Bronze,App
C02026,2023-01-02,Western Cape,18-25,Male,Silver,App
C02027,2024-09-21,Limpopo,36-50,Female,Bronze,In-store
C02028,2023-12-28,Northern Cape,26-35,Female,Bronze,In-store
C02029,2023-09-04,Gauteng,26-35,Female,Silver,In-store
C02030,2024-08-07,Eastern Cape,26-35,Prefer not to say,Gold,In-store
C02031,2024-03-02,Gauteng,26-35,Male,Bronze,Drive-thru
C02032,2023-07-11,KwaZulu-Natal,26-35,Female,Gold,In-store
C02033,2024-11-11,KwaZulu-Natal,36-50,Female,Silver,In-store
C02034,2024-11-15,Free State,26-35,Prefer not to say,Bronze,App
C02035,2023-03-29,Eastern Cape,36-50,Female,Silver,App
C02036,2024-06-20,Western Cape,26-35,Female,Bronze,Drive-thru
C02037,2024-01-05,Gauteng,18-25,Female,Bronze,In-store
C02038,2023-03-11,Gauteng,36-50,Male,Silver,In-store
C02039,2024-06-22,Gauteng,26-35,Male,Bronze,In-store
C02040,2024-07-11,Gauteng,18-25,Female,Bronze,In-store
C02041,2024-06-03,Mpumalanga,36-50,Female,Bronze,App
C02042,2024-06-03,KwaZulu-Natal,26-35,Female,Silver,Drive-thru
C02043,2024-07-21,KwaZulu-Natal,36-50,Female,Silver,App
C02044,2023-01-21,Gauteng,26-35,Male,Bronze,In-store
C02045,2024-02-04,Mpumalanga,36-50,Female,Silver,In-store
C02046,2024-04-26,Limpopo,18-25,Male,Bronze,Drive-thru
C02047,2023-02-14,Gauteng,26-35,Male,Silver,App
C02048,2024-10-12,Limpopo,50+,Male,Gold,Drive-thru
C02049,2024-02-01,KwaZulu-Natal,36-50,Female,Silver,App
C02050,2024-01-18,Gauteng,18-25,Male,Bronze,Drive-thru
C02051,2023-09-17,KwaZulu-Natal,26-35,Female,Silver,Drive-thru
C02052,2023-01-17,KwaZulu-Natal,26-35,Male,Bronze,In-store
C02053,2024-01-01,Gauteng,36-50,Female,Silver,App
C02054,2023-03-11,Free State,36-50,Female,Bronze,App
C02055,2023-12-20,Mpumalanga,36-50,Female,Bronze,In-store
C02056,2023-09-04,Eastern Cape,26-35,Male,Bronze,In-store
C02057,2024-11-03,KwaZulu-Natal,36-50,Male,Bronze,In-store
C02058,2024-10-05,KwaZulu-Natal,26-35,Female,Bronze,In-store
C02059,2023-04-17,Eastern Cape,18-25,Male,Silver,In-store
C02060,2024-08-18,KwaZulu-Natal,26-35,Female,Bronze,App
C02061,2023-12-07,Gauteng,50+,Male,Bronze,Drive-thru
C02062,2023-05-17,KwaZulu-Natal,36-50,Male,Bronze,App
C02063,2023-02-15,Mpumalanga,26-35,Male,Silver,In-store
C02064,2023-12-27,KwaZulu-Natal,36-50,Female,Bronze,In-store
C02065,2024-07-13,Gauteng,50+,Female,Bronze,In-store
C02066,2023-12-13,Limpopo,26-35,Male,Bronze,App
C02067,2024-10-20,Gauteng,26-35,Female,Silver,Drive-thru
C02068,2023-06-29,Gauteng,50+,Female,Bronze,In-store
C02069,2024-12-02,Gauteng,36-50,Female,Bronze,App
C02070,2024-04-20,Western Cape,26-35,Male,Silver,App
C02071,2024-12-13,Limpopo,26-35,Male,Bronze,In-store
C02072,2024-05-05,KwaZulu-Natal,26-35,Female,Bronze,In-store
C02073,2024-10-08,Gauteng,18-25,Male,Bronze,App
C02074,2023-07-06,North West,50+,Male,Gold,App
C02075,2023-05-19,North West,26-35,Female,Bronze,In-store
C02076,2023-03-06,North West,36-50,Male,Bronze,In-store
C02077,2024-04-13,Gauteng,18-25,Male,Bronze,App
C02078,2023-02-07,KwaZulu-Natal,26-35,Male,Silver,In-store
C02079,2023-10-28,Northern Cape,18-25,Female,Bronze,Drive-thru
C02080,2023-07-26,Limpopo,36-50,Male,Bronze,In-store
C02081,2023-02-14,Gauteng,26-35,Female,Silver,In-store
C02082,2023-07-24,Gauteng,36-50,Female,Gold,In-store
C02083,2023-02-12,KwaZulu-Natal,18-25,Female,Silver,Drive-thru
C02084,2023-11-20,North West,18-25,Male,Bronze,App
C02085,2023-11-14,KwaZulu-Natal,18-25,Male,Bronze,Drive-thru
C02086,2024-06-11,KwaZulu-Natal,26-35,Female,Bronze,In-store
C02087,2024-02-12,Gauteng,36-50,Male,Silver,Drive-thru
C02088,2024-07-10,Eastern Cape,26-35,Female,Silver,Drive-thru
C02089,2024-04-29,Mpumalanga,36-50,Female,Silver,In-store
C02090,2023-09-17,KwaZulu-Natal,26-35,Female,Bronze,Drive-thru
C02091,2023-02-07,Limpopo,26-35,Male,Silver,Drive-thru
C02092,2024-10-24,Free State,18-25,Female,Gold,Drive-thru
